index_name;items
inteligência_emocional;procurou um amigo para revelar seu segredo, iniciando a
inteligência_emocional;seqüência que levou à prisão dos atacantes. tal é o poder da
inteligência_emocional;empatia. mas ela está em geral, e tragicamente, ausente naqueles que
inteligência_emocional;cometem os crimes mais hediondos. uma falha psicológica é
inteligência_emocional;comum em estupradores, molestadores de crianças e muitos
inteligência_emocional;perpetradores de violência familiar: são incapazes de empatia.
inteligência_emocional;essa incapacidade de sentir a dor das vítimas lhes permite dizer
inteligência_emocional;a si mesmos mentiras que justificam o seu crime. para os
inteligência_emocional;estupradores, a mentira inclui “as mulheres querem mais é ser
inteligência_emocional;"estupradas” ou “se ela resiste, é só pra bancar a difícil”; para os"
inteligência_emocional;molestadores: “não estou machucando a criança, só
inteligência_emocional;demonstrando amor” ou “esta é apenas mais uma forma de
inteligência_emocional;"afeto”; para os pais violentos: “isso é pra aprender.” todas essas"
inteligência_emocional;autojustificações foram coletadas a partir do que pessoas em
inteligência_emocional;tratamento relatam terem dito a si mesmas quando brutalizavam
inteligência_emocional;suas vítimas, ou quando estavam em vias de fazê-lo. a ausência da empatia no momento em que essas pessoas
inteligência_emocional;infligem dano às vítimas é quase sempre parte de um ciclo
inteligência_emocional;emocional que precipita seus atos cruéis. é só ver a seqüência
inteligência_emocional;emocional que, normalmente, leva a um crime sexual como,
inteligência_emocional;por exemplo, molestar crianças.17 o ciclo começa com o
inteligência_emocional;molestador sentindo-se perturbado: irado, deprimido, solitário.
inteligência_emocional;esses sentimentos podem ser provocados, digamos, vendo casais
inteligência_emocional;felizes na tv, e depois sentindo-se deprimido por estar só. o
inteligência_emocional;"preferência, em geral sobre uma cálida amizade com uma criança; a fantasia torna-se sexual e acaba em masturbação. depois, o molestador sente um alívio temporário da tristeza, mas esse alívio tem vida breve; a depressão e a solidão retornam com mais intensidade. o molestador começa a pensar em transformar a fantasia em realidade, dando a si mesmo justificativas do tipo “não estou fazendo nenhum mal de fato se a criança não for psicologicamente atingida” e “se uma criança não quisesse mesmo fazer sexo comigo, ela pararia”."
inteligência_emocional;"nessa altura, o molestador está vendo a criança pela lente da fantasia pervertida, sem empatia pelo que uma criança de fato sentiria na situação. esse desligamento emocional caracteriza tudo que vem a seguir, desde o resultante plano de pegar a criança sozinha até o cuidadoso ensaio do que vai acontecer e a execução do plano. tudo se segue como se a criança envolvida não tivesse sentimentos próprios; ao contrário, o molestador projeta nela a atitude cooperativa da criança de sua fantasia. os sentimentos dela — repulsa, medo, nojo — não são registrados. se fossem, “estragariam” tudo para o molestador."
inteligência_emocional;essa absoluta falta de empatia pelas vítimas é um dos principais focos de novos tratamentos, em vias de elaboração, para molestadores de crianças e outros criminosos do gênero. num dos mais promissores programas de tratamento, os criminosos lêem dilacerantes histórias de crimes semelhantes aos que praticaram, contadas da perspectiva da vítima. também vêem videoteipes de vítimas contando, em lágrimas, o que é ser molestado. os criminosos então escrevem sobre seu próprio crime do ponto de vista da vítima, imaginando o que ela sentiu. lêem essa história para um grupo de terapia e tentam responder às perguntas sobre o ataque do ponto de vista da vítima. finalmente, o criminoso passa por uma reencenação simulada do crime, desta vez fazendo o papel da vítima.
inteligência_emocional;william pithers, psicólogo da prisão de vermont que desenvolveu essa terapia de adoção da perspectiva da vítima, me disse: — a empatia com a vítima muda a percepção de tal modo que é difícil a negação da dor, mesmo em nossas fantasias.
inteligência_emocional;isso reforça a motivação dos homens que desejam controlar seus impulsos sexuais perversos. os criminosos sexuais que passaram pelo programa na prisão tiveram apenas metade da taxa de crimes posteriores após a libertação, comparados com os que não foram submetidos a esse tratamento. sem essa motivação inicial inspirada pela empatia, nada do resto do tratamento dará certo.
inteligência_emocional;crianças, há muito menos para outro tipo criminoso, o psicopata (mais recentemente chamado de sociopata na diagnose psiquiátrica). os psicopatas são notórios por serem ao mesmo tempo encantadores e completamente desprovidos de remorso, mesmo em relação aos atos mais cruéis e impiedosos. a psicopatia, incapacidade de sentir qualquer tipo de empatia ou piedade, ou o mínimo problema de consciência, é um dos defeitos emocionais mais intrigantes. o núcleo da frieza do psicopata parece estar na incapacidade de ir além das mais tênues ligações emocionais. os mais cruéis dos criminosos, como os sádicos assassinos em série, que se deliciam com o sofrimento de suas vítimas antes de elas morrerem, são exemplos clássicos da psicopatia.18
inteligência_emocional;os psicopatas são também deslavados mentirosos, prontos a dizer qualquer coisa para conseguir o que querem, e manipulam as emoções das vítimas com o mesmo cinismo. vejam o desempenho de faro, garoto de 17 anos e membro de uma gangue de los angeles que aleijou uma mãe e seu bebê atirando-os de um carro em movimento, o que ele descreveu mais com orgulho do que com remorso. num carro com leon bing, que escrevia um livro sobre as gangues crips e blocks, de los angeles, faro quer se exibir. diz a bing que “vai dar uma de doido” com os “dois panacas” no carro ao lado. bing conta o ocorrido: o motorista, sentindo que alguém o está observando, dá uma olhada no meu carro. seus olhos encontram os de faro e arregalam-se por um instante. depois ele desfaz o contato, baixa os olhos, desvia os olhos. e não tenho a menor sombra de dúvida sobre o que vi ali nos olhos dele. era medo.
inteligência_emocional;"bairros violentos, para a sobrevivência, como seria voltar-se para o crime; nesses casos, empatia demais poderia ser contraproducente. na verdade, uma oportunística falta de empatia pode ser uma “virtude” em muitos papéis na vida, do interrogador policial “barra pesada” ao invasor de empresas. homens que trabalharam como torturadores para estados terroristas, por exemplo, descrevem como aprenderam a se dissociar dos sentimentos das vítimas para fazer seu “serviço”. há muitos caminhos para a manipulação."
inteligência_emocional;uma das mais sinistras formas em que a ausência de empatia pode mostrar-se foi descoberta por acaso num estudo sobre os mais perversos espancadores de esposa. a pesquisa revelou uma anomalia fisiológica entre muitos dos maridos mais violentos, aqueles que batem regularmente na mulher ou as ameaçam com facas e revólveres: eles fazem isso mais em estado de calma, de forma calculada, do que quando arrebatados pelo calor da fúria.20 à medida que aumenta a sua cólera, surge a anomalia: os batimentos cardíacos caem, em vez de elevarem-se, como acontece comumente na fúria em ascensão. isso significa que estão ficando fisiologicamente mais calmos, no próprio momento em que se tornam mais beligerantes e abusivos. a violência deles parece ser um ato de terrorismo calculado, um método de controlar as esposas pela instilação do medo.
inteligência_emocional;esses maridos friamente brutais são uma raça à parte da maioria dos outros homens que espancam as esposas. entre outras coisas, é mais provável que sejam também violentos fora do casamento, metendo-se em brigas de bar e entrando em luta corporal com colegas de trabalho e com outros membros da família. e, enquanto a maioria dos outros homens que ficam violentos com as esposas faz isso impulsivamente, com raiva por se sentirem rejeitados ou por ciúmes, ou por medo de serem abandonados, esses espancadores calculistas batem nas mulheres sem nenhum motivo aparente — e, uma vez que começam, nada que elas façam, incluindo tentar ir embora, parece conter a violência deles.
inteligência_emocional;8 a arte de viver em sociedade como é comum em crianças de 5 anos que têm irmãos mais novos, len perdeu a paciência com jay, de dois anos e meio, que desarrumou os blocos de lego com os quais estavam brincando. enraivecido, len morde jay, que cai no choro. a mãe, ouvindo o grito de dor de jay, acorre e censura len, ordenando-lhe que guarde o que deu motivo à briga, os blocos de lego. diante dessa ordem — que seguramente soa a uma crassa injustiça —, len começa a chorar. ainda irritada, a mãe recusa-se a consolá-lo.
inteligência_emocional;mas len é reconfortado por quem menos esperava: jay, que, embora sendo o ofendido, agora está tão preocupado com as lágrimas do irmão que faz o maior esforço para acalmá-lo. o diálogo é mais ou menos assim:1 — chora não, len — implora jay. — chora não, cara. chora não.
inteligência_emocional;mas len continua chorando. como seu apelo não funciona, jay se dirige à mãe em favor do irmão: — len chorando, mãe! len chorando. olha. eu mostra a você. len chorando.
inteligência_emocional;e, então, voltando-se para len, jay adota uma atitude maternal, fazendo afagos no irmão e tranqüilizando-o com palavras ternas. — olha, len. chora mais não.
inteligência_emocional;continuam os soluços de len, apesar da tentativa de reconforto. então, jay muda de tática, ajudando a guardar os blocos de lego na sacola, e diz, num tom amistoso: — ah, len. guardo pra lenizinho, tá?
inteligência_emocional;mesmo assim, as lágrimas continuam. o sempre engenhoso jay lança mão de outra estratégia: distrair o irmão. mostrando um carrinho de brinquedo, tenta desviar a atenção dele da tragédia que está vivendo. — tem um homem aqui dentro. quer ver, len? quer ver, len?
inteligência_emocional;"len não dá a mínima. está inconsolável; não pára de chorar. a mãe perde a paciência e recorre à clássica ameaça: — tá querendo apanhar?"
inteligência_emocional;— então faça o favor de parar — diz a mãe com firmeza, embora um tanto exasperada.
inteligência_emocional;em meio a soluços, len consegue esboçar um patético e arquejante: — estou tentando.
inteligência_emocional;isso faz com que jay utilize um último estratagema: assumindo a firmeza e a voz autoritária da mãe, ameaça: — chora não, len. assim leva palmada!
inteligência_emocional;esse microdrama revela a notável sofisticação no lidar com emoções que uma criança de apenas dois anos e meio pode usar ao tentar entender as emoções de outra pessoa. em suas urgentes tentativas de consolar o irmão, jay foi capaz de recorrer a um grande repertório de táticas, que foram do simples apelo para que a mãe se aliasse a ele (o que não funcionou), a consolar o irmão fisicamente, a ajudá-lo, a tentar distraí-lo, a ameaças e a dar ordens explícitas. sem dúvida, jay está adotando uma série de medidas que, em seus próprios momentos de aflição, lhe foram aplicadas. não importa. o que conta é que ele, tão novinho, é capaz de utilizá-las quando necessário. é claro que, como todos os pais sabem, a demonstração de empatia e essas tentativas de consolar o outro, vividas por jay, não são um comportamento comum em crianças tão novas. pelo contrário, é mais provável que, diante da aflição de um irmão, a criança até encontre uma boa oportunidade de se vingar e, então, faça tudo o que for possível para piorar mais ainda a aflição. ou seja, as mesmas aptidões podem ser usadas para provocar ou atormentar um irmão. mas mesmo essa maldade revela o surgimento de uma crucial aptidão: a capacidade de perceber os sentimentos de outra pessoa e agir de maneira a enfatizá-los mais ainda. poder exercer controle sobre as emoções do outro é a essência da arte de relacionar-se.
inteligência_emocional;inteligência emocional.
inteligência_emocional;"desde muito cedo, aprendemos essas regras de exibição, em parte por instruções explícitas. ensinamos regras de exibição quando dizemos a uma criança para não demonstrar decepção, mas, ao contrário, sorrir e agradecer quando o vovô lhe dá um presente horrível mas bem-intencionado. essa educação em regras de exibição, no entanto, se dá, com mais freqüência, por imitação de um modelo: as crianças aprendem a fazer o que vêem fazer. ao educar os sentimentos, as emoções são, ao mesmo tempo, o meio e a mensagem. se a criança recebe a ordem de “sorrir e dizer obrigado” por um pai que, naquele momento, se mostra duro, exigente e frio — e que diz, de forma sibilante e não delicada — o que a criança deve dizer, é muito provável que a lição seja aprendida de modo diferente e, na verdade, ela responda ao vovô de cara feia, com um sucinto e lacônico “obrigado”. o efeito causado no vovô não será o desejado: na primeira hipótese, fica feliz (embora tenha sido enganado); na segunda, fica magoado diante da mensagem confusa."
inteligência_emocional;"as demonstrações de emoção, claro, causam um impacto imediato. a regra aprendida pela criança é alguma coisa do tipo “disfarce seus verdadeiros sentimentos para não magoar alguém que você ama; demonstre, em vez disso, um sentimento falso, porém menos ofensivo”. tais regras para expressar emoções são mais do que parte de um manual de boas maneiras sociais; ditam como nossos sentimentos se refletem em outra pessoa. seguir bem essas regras é produzir o impacto ideal; não segui-las, ou segui-las de forma canhestra, implica gerar uma devastação emocional."
inteligência_emocional;americanos. — foi realmente estranho, porque ninguém atirou neles. e, depois que passaram pela berma, de repente eu simplesmente já estava fora do combate. não mais queria continuar fazendo aquilo, pelo menos naquele dia. deve ter acontecido o mesmo com todo mundo, porque todos desistiram. cessamos o combate.3
inteligência_emocional;"o poder que esses monges tranqüilos e corajosos exerceram na pacificação dos soldados, no calor de um combate, ilustra um princípio básico da interação entre as pessoas: as emoções são contagiantes. é evidente que essa história assinala um extremo. a maior parte do contágio emocional é muito mais sutil, parte de um tácito intercâmbio que ocorre em qualquer interação com o outro. transmitimos e captamos modos uns dos outros, algo como uma economia subterrânea da psique, em que alguns encontros são tóxicos, outros, revigorantes. esse intercâmbio emocional se dá, em geral, de forma sutil, quase imperceptível; a maneira como um vendedor nos diz “obrigado” pode fazer-nos sentir ignorados, ressentidos, ou ser de fato um agradecimento e dar mostras de consideração."
inteligência_emocional;"enviamos sinais emocionais sempre que interagimos, e esses sinais afetam aqueles com quem estamos. quanto mais hábeis somos nas relações que mantemos com o outro, melhor controlamos os sinais que enviamos; a forma reservada com que se comporta a sociedade bem-educada é, enfim, apenas um meio de assegurar que nenhum vazamento emocional perturbador vai prejudicar os relacionamentos (uma regra social que, quando utilizada nos relacionamentos íntimos, é sufocante). inteligência emocional inclui o controle desse intercâmbio; “muito benquisto” e “encantador” são termos que empregamos para qualificar pessoas com as quais gostamos de estar porque a habilidade social delas nos faz bem. as pessoas capazes de ajudar outras a aliviar seus sofrimentos possuem um produto social especialmente valorizado; são as almas para as quais se voltam as outras quando se encontram em dificuldades. todos somos parte dos recursos utilizados por outrem para alterar seu estado de espírito, para o melhor ou para o pior."
inteligência_emocional;um indicador da capacidade de dominação, num nível profundo e íntimo: significa direcionar o estado emocional da outra pessoa. esse poder de determinar emoções corresponde ao que, na biologia, se chama de zeitgeber (literalmente, “agarrador do tempo”), um processo (como o ciclo dia-noite ou as fases mensais da lua) que afeta ritmos biológicos. para um casal dançando, a música é um zeitgeber físico. quando se trata de contatos pessoais, a pessoa que tem uma expressividade mais forte — ou mais poder — é geralmente aquela cujas emoções arrebatam a outra. os parceiros dominantes falam mais, enquanto o passivo fica olhando para o outro — uma preparação para a transmissão de afeto. pelo mesmo motivo, a energia de um bom orador — um político ou pastor evangélico, por exemplo — é canalizada para provocar emoções na platéia.6 essa faceta corresponde a dizer que “ele tem a platéia na palma da mão”. o arrasto emocional é a essência do poder de influenciar pessoas. rudimentos em inteligência social é hora do recreio e um bando de meninos atravessa correndo o gramado. reggie tropeça, machuca o joelho e começa a chorar, mas os outros continuam a correr — menos roger, que pára. enquanto diminuem os soluços de reggie, roger curva-se e massageia o próprio joelho, gritando: — eu também machuquei o joelho!
inteligência_emocional;roger — porque possui uma inteligência interpessoal exemplar — é citado por thomas hatch, colega de howard gardner na spectrum, escola que se baseia no conceito de inteligências múltiplas.7 parece que roger é extraordinariamente capaz de reconhecer os sentimentos dos coleguinhas de brincadeiras e de estabelecer rápidas e suaves ligações com eles. só ele tomou conhecimento da situação e da dor de reggie, e só ele tentou oferecer algum consolo, ainda que o máximo que pudesse fazer fosse esfregar o próprio joelho. esse pequeno gesto revela um talento para o relacionamento, uma aptidão emocional essencial para a preservação de relacionamentos estreitos, seja no casamento, com amigos ou numa parceria comercial. essas aptidões em pré-escolares são os botões de talentos que desabrocham pela vida afora.
inteligência_emocional;• organizar grupos — aptidão essencial do líder, que envolve iniciar e coordenar os esforços de um grupo de pessoas. é o talento que se vê em diretores ou produtores de teatro, oficiais militares e chefes efetivos de organizações e grupos de toda espécie. nas brincadeiras, líder é a criança que toma a dianteira ao decidir o que todas vão fazer, ou se torna capitão da equipe.
inteligência_emocional;"• negociar soluções — o talento do mediador, que evita ou resolve conflitos. as pessoas que têm essa aptidão são excelentes para fazer acordos, arbitrar ou mediar disputas; podem fazer carreira na diplomacia, arbitragem ou na advocacia, ou como intermediários ou gerentes de incorporações. são as crianças que resolvem as brigas nas brincadeiras."
inteligência_emocional;"• ligação pessoal — o talento de roger, de empatia e ligação. isto facilita estabelecer um relacionamento ou reconhecer e reagir adequadamente aos sentimentos e preocupações das pessoas — a arte do relacionamento. essas pessoas dão bons “jogadores de equipe”, cônjuges confiáveis, bons amigos ou bons parceiros comerciais; no mundo dos negócios, dão-se bem como vendedores ou gerentes, ou podem ser excelentes professores. crianças como roger se dão bem com praticamente todos, entram facilmente em brincadeiras com eles e se sentem felizes fazendo isso. essas crianças tendem a ser melhores na interpretação de expressões faciais e são as mais queridas pelos colegas de sala de aula."
inteligência_emocional;• análise social — poder detectar e intuir sentimentos, motivos e preocupações das pessoas. esse conhecimento de como os outros se sentem leva a uma fácil intimidade ou senso de relação. aperfeiçoada, essa aptidão nos torna terapeutas ou conselheiros competentes — ou, se combinada com algum dom literário, talentosos romancistas ou dramaturgos.
inteligência_emocional;animadoras — fazem com que as pessoas se sintam bem e despertam o comentário: “que prazer estar com uma pessoa assim.”
inteligência_emocional;essas aptidões interpessoais se alimentam de outras inteligências emocionais. as pessoas que causam uma excelente impressão social, por exemplo, são hábeis no controle de suas expressões de emoção, finamente sintonizadas com a maneira como os outros reagem e, assim, capazes de continuamente sintonizar sua atuação social, ajustando-a para assegurar-se de que estão obtendo o efeito desejado. nesse sentido, são como exímios atores.
inteligência_emocional;contudo, se essas aptidões interpessoais não são equilibradas por um agudo senso das próprias necessidades e sentimentos, e de como satisfazê-los, podem levar a um vazio sucesso social — uma popularidade ganha à custa da própria satisfação real. esse é o argumento de mark snyder, psicólogo da universidade de minnesota, que estudou pessoas cujas aptidões sociais as tornam camaleões de primeira, campeões da boa impressão.8 seu credo psicológico fica bem caracterizado por uma observação de w. h. auden, que disse, a respeito da idéia que faz de si mesmo: “é muito diferente da imagem que eu procuro criar na cabeça dos outros para que me amem.” essa troca pode ser feita se as aptidões sociais ultrapassam a capacidade de conhecer e honrar nossos próprios sentimentos: para ser amado — ou pelo menos gostado — o camaleão social se mostrará como pareçam querer aqueles com quem ele esteja. snyder constata que o sinal de que alguém entrou nesse esquema é que, embora cause uma excelente impressão, tem poucos relacionamentos estáveis ou satisfatórios. um padrão mais saudável, claro, é equilibrar a fidelidade a si mesmo com aptidões sociais, usando-as com integridade.
inteligência_emocional;mas os camaleões sociais não dão a mínima para dizer uma coisa e fazer outra, se isso lhes valer aprovação social. simplesmente convivem com a discrepância entre sua imagem pública e sua realidade privada. a psicanalista helena deutsch chamou essas pessoas de “personalidades condicionais”, mudando de persona com notável plasticidade à medida que captam sinais dos que as cercam. — para alguns — disse-me snyder —, as pessoas pública e privada se cruzam bem, enquanto para outras parece haver apenas um caleidoscópio de aparências cambiáveis. são como a personagem zellig, de woody allen, tentando loucamente adaptar-se a todos com quem está.
inteligência_emocional;enturmar-se e fazer-se gostar, estão dispostas a levar pessoas de quem não gostam a pensar que são amigas delas. e usam essas aptidões sociais para moldar seu comportamento de acordo com situações sociais díspares, para agir como pessoas muito diferentes, a depender de com quem estão, passando da borbulhante sociabilidade, por exemplo, para uma retirada discreta. claro, na medida em que esses traços conduzem a um efetivo controle de impressão, são altamente valorizados em certas profissões, notadamente o teatro, a advocacia em tribunal, vendas, diplomacia e política.
inteligência_emocional;"outro tipo, talvez mais crítico, de automonitoramento parece fazer a diferença entre os que acabam como camaleões sociais à deriva, tentando impressionar todo mundo, e os que sabem usar seu verniz social em conformidade com seus verdadeiros sentimentos. é a capacidade de ser autêntico, como diz o ditado, “sermos nós mesmos”, que permite agir de acordo com nossos mais profundos sentimentos e valores, sem ligar para as conseqüências sociais. essa integridade emocional pode muito bem levar a, digamos, deliberadamente provocar um confronto a fim de estabelecer uma duplicidade ou negação — uma limpeza do ar que o camaleão social jamais tentaria. como fabricar um incompetente social não havia dúvida de que cecil era brilhante, um especialista, graduado em línguas estrangeiras, exímio tradutor. mas em outras atividades ele era completamente inepto. cecil não conhecia nenhuma das mais elementares regras de comportamento em sociedade. atrapalhava uma simples conversa no café e ficava perdido quando tinha de matar o tempo; em suma, parecia incapaz do mais rotineiro intercâmbio social. como sua falta de traquejo era mais evidente quando se achava entre mulheres, buscou tratamento, imaginando a possibilidade de ter “tendências homossexuais subjacentes”, embora não tivesse esse tipo de fantasia."
inteligência_emocional;"com as pessoas quando estava perto de seu irmão mais velho, que dava um jeito de facilitar as coisas para ele. mas quando o irmão saiu de casa, sua inépcia foi arrasadora; cecil era um deficiente em relações sociais."
inteligência_emocional;"esse relato é feito por lakin phillips, psicólogo da universidade george washington, que acredita que o problema de cecil tenha origem na falta de aprendizado, na tenra infância, das mais elementares regras de interação social: o que cecil poderia ter aprendido quando criança? a olhar nos olhos dos outros quando estes lhe falassem; a tomar a iniciativa para um contato social, não esperando sempre pelos outros; a alimentar uma conversa, e não ficar simplesmente nos “sim” e “não” ou outras respostas lacônicas; a mostrar gratidão aos outros, a dar preferência a outra pessoa quando passando por uma porta; a esperar até que alguém fosse servido de alguma coisa (...) agradecer aos outros, dizer “por favor”, partilhar as coisas, e todas as outras regras de interação elementares que começamos a ensinar às crianças a partir dos 2 anos.9"
inteligência_emocional;"não ficou esclarecido se a deficiência de cecil se devia ao fato de ninguém ter-lhe ensinado tais rudimentos de civilidade ou à sua própria incapacidade de aprender. mas, não importa o motivo, o fato é que a história de cecil é instrutiva, porque indica a natureza crucial das incontáveis lições que as crianças obtêm na sincronia de interação e nas regras tácitas de harmonia social. o que resulta do não cumprimento dessas regras é perturbar, incomodar aqueles que nos cercam. a função dessas regras, claro, é manter à vontade aqueles que estão envolvidos num intercâmbio; a canhestrice gera ansiedade. as pessoas que não têm essas habilidades são ineptas não apenas em sutilezas sociais, mas também no lidar com as emoções daqueles com quem se relacionam; inevitavelmente, deixam perturbação por onde passam."
inteligência_emocional;"consideração as débeis tentativas para mudar de assunto; pessoas intrometidas ou que fazem perguntas “inconvenientes”. todos esses desvios do que seria uma suave trajetória social revelam um déficit na edificação rudimentar da capacidade de interagir."
inteligência_emocional;"os psicólogos cunharam o termo dissemia (do grego dys-, “dificuldade”, e sêma, sinal) para designar o problema de aprendizagem no campo das mensagens não-verbais; uma entre dez crianças, aproximadamente, tem um ou mais problemas nessa área.10 o problema pode estar numa má percepção espacial, de modo que a criança fica próxima demais quando fala ou espalha seus pertences pelo território de outros; na má interpretação ou no uso inadequado da linguagem corporal, quando, por exemplo, não olham para aquele com quem falam; ou num mal senso de prosódia, a qualidade emocional da fala, de modo que ela fala de forma estridente ou inexpressiva."
inteligência_emocional;"muitas das pesquisas têm se concentrado em identificar crianças que exibem sinais de deficiência social, crianças cuja falta de jeito as torna ignoradas ou rejeitadas pelos colegas de brincadeiras. afora as crianças que são desprezadas por serem brigonas, outras são evitadas por serem invariavelmente deficientes nos rudimentos da interação direta, sobretudo nas regras tácitas que governam as interações. se as crianças não se comunicam bem, são consideradas burras ou mal-educadas; mas quando não têm bom desempenho nas regras não-verbais de interação, os outros — sobretudo os coleguinhas de brincadeiras — as vêem como “esquisitas” e as evitam. são as crianças que não sabem como entrar graciosamente numa brincadeira, que tocam as outras de um modo que causa mais desconforto que camaradagem — em suma, que ficam “de fora”. são crianças que não dominaram a silenciosa linguagem da emoção e, sem querer, emitem mensagens que geram mal-estar."
inteligência_emocional;sobre como os outros as tratam, sentindo que suas ações não causam impacto. isso lhes dá um sentimento de impotência, ficam deprimidas e apáticas.
inteligência_emocional;"além de se tornarem socialmente marginalizadas, essas crianças também sofrem no contexto acadêmico. a sala de aula, claro, é ao mesmo tempo um espaço de interação social e de desempenho acadêmico; uma criança socialmente desajeitada vai entender ou responder errado a um professor e a uma outra criança. a ansiedade e perplexidade resultantes podem, por si mesmas, interferir em sua capacidade de aprender eficazmente. na verdade, como têm mostrado testes de sensibilidade não- verbal em crianças, as que interpretam mal os sinais emocionais tendem a ter um mau desempenho escolar, se comparadas com o seu potencial acadêmico refletido nos testes de qi.11 “a gente odeia você”: no limite a inépcia social é talvez mais dolorosa e explícita quando se trata de um dos momentos mais perigosos na vida de uma criança pequena: estar fora de um grupo de brinquedos do qual deseja participar. é um momento delicado, em que ser amada ou odiada, se enturmar ou não, fica por demais evidenciado. é por esta razão que essa fase crítica tem sido objeto de intenso escrutínio da parte de estudiosos do desenvolvimento da criança, que revela um grande contraste nas estratégias de aproximação usadas por crianças que são benquistas e por aquelas que ficam “de fora”. as contatações destacam exatamente como é crucial para a competência social perceber, interpretar e responder a sinais emocionais e interpessoais. embora seja pungente ver uma criança ficar de fora das brincadeiras, querendo participar, mas sendo mantida de fora, esta é uma situação universal. mesmo as crianças mais reconhecidamente queridas são de vez em quando rejeitadas — um estudo junto a alunos de segunda e terceira séries constatou que, em 26% das vezes, essas crianças foram repelidas quando tentaram entrar num grupo que já havia iniciado a brincadeira."
inteligência_emocional;bichinhos. — não pode, não — diz barbara rudemente. — a gente não quer saber de você hoje.
inteligência_emocional;quando bill protesta em favor de linda, nancy junta-se ao ataque: — a gente odeia ela hoje.
inteligência_emocional;porque correm o risco de ouvir, explícita ou tacitamente “a gente odeia você”, é compreensível o cuidado que todas as crianças têm quando vão abordar. essa ansiedade, claro, na certa não é muito diferente da sentida por um adulto que, num coquetel com desconhecidos, fica de fora de um grupo de amigos aparentemente íntimos que papeiam alegremente. como esse momento em que estão fora de um grupo é tão importante para a criança, é também, como disse um pesquisador, “altamente diagnóstico (...) revelando rapidamente diferenças de habilidade social”.13
inteligência_emocional;em geral, os recém-chegados apenas observam por um tempo, depois se juntam muito hesitantes a princípio, sendo mais assertivos só por etapas muito cautelosas. o que mais importa para saber se a criança é aceita ou não é a medida em que ela é capaz de entrar no quadro de referência do grupo, sentindo que tipo de brincadeira está havendo, qual não.
inteligência_emocional;"os dois pecados capitais que quase sempre levam à rejeição são tentar tomar logo a dianteira e não entrar em sincronia com o quadro de referência. mas é isso exatamente que as crianças “chatas” tendem a fazer: entrar à força num grupo, tentando mudar o tema de uma maneira muito abrupta, ou, logo de cara, dando suas opiniões, ou simplesmente discordando logo dos outros — tudo isso sugere tentativas de chamar a atenção para si mesmas. paradoxalmente, o que resulta é serem ignoradas ou rejeitadas. por outro lado, as crianças que são queridas pelas outras são aquelas que passam algum tempo observando o grupo para entender o que está acontecendo, antes de entrar nele, e depois fazem alguma coisa para mostrar que aceitam; esperam até ter seu status no grupo confirmado, para só depois tomar a iniciativa de sugerir o que o grupo deve fazer."
inteligência_emocional;— uma estratégia cativante. a habilidade de roger foi demonstrada, por exemplo, quando ele e warren brincavam de pôr “bombas” (na verdade, pedrinhas) em suas meias. warren pergunta a roger se ele quer entrar num helicóptero ou num avião. roger pergunta, antes de comprometer-se: — você está num helicóptero?
inteligência_emocional;esse momento aparentemente inócuo revela sensibilidade com os interesses dos outros e a capacidade de agir com base nesse conhecimento de uma maneira que mantém o relacionamento. hatch comenta sobre roger: — ele “testa” o coleguinha para que os dois e a brincadeira permaneçam em conexão. já vi muitas crianças que simplesmente entram nos helicópteros ou aviões e, literal e figurativamente, voam para longe uma da outra. brilhantismo emocional: relatório de um caso se a capacidade de interagir socialmente é atestada pela habilidade de aliviar sentimentos dolorosos, controlar alguém no auge da ira talvez seja a medida última da maestria. os dados sobre autocontrole de raiva e contágio emocional sugerem que uma estratégia eficaz é distrair a pessoa furiosa, ter empatia com seus sentimentos e ponto de vista e, depois, tentar fazer com que encare os fatos de uma outra forma, de modo a sintonizá-la com uma gama de sentimentos mais positivos — é uma espécie de judô emocional.
inteligência_emocional;essa refinada habilidade na bela arte da influência emocional talvez seja mais bem exemplificada por uma história contada por um velho amigo, o falecido terry dobson,15 que na década de 1950 foi um dos primeiros americanos a estudar a arte marcial aikidô no japão. uma tarde, ele voltava para casa, num trem suburbano de tóquio, quando entrou um operário enorme, belicoso e muito bêbado. o homem, cambaleando, se pôs a aterrorizar os passageiros: gritando palavrões, avançou para uma mulher com um bebê no colo e jogou-a em cima de um casal de velhos, que se levantou e iniciou uma debandada para o outro extremo do vagão. o bêbado, fazendo outros ataques (e, em sua raiva, errando), agarrou a coluna de metal no meio do vagão com um rugido e tentou arrancá-la.
inteligência_emocional;das palavras de seu mestre: — o aikidô é a arte da religação. quem quer brigar já rompeu a ligação com o universo. quem tenta dominar as pessoas já está derrotado. nós estudamos como resolver o conflito, não como iniciá-lo.
inteligência_emocional;na verdade, terry concordara, ao iniciar as aulas com o professor, em jamais puxar uma briga e usar sua habilidade na arte marcial só para defesa. agora, finalmente, via uma oportunidade de testar suas habilidades no aikidô na vida real, e esse era o momento adequado. assim, enquanto os outros passageiros estavam paralisados em seus lugares, ele se levantou, devagar e com determinação.
inteligência_emocional;ao vê-lo, o bêbado rugiu: — a-ha! um estrangeiro! você precisa de uma lição de boa educação japonesa!
inteligência_emocional;e começou a preparar-se para enfrentar terry.
inteligência_emocional;mas, no momento em que o bêbedo ia atacar, alguém deu um grito ensurdecedor e curiosamente alegre: — ei!
